name,rating,transactions,price,label
Raspados Mama Rosa,3.5,[],0,POSITIF
El Pedregoso Mexican Food,4,[],1,POSITIF
Tacos El Bombon,5,[],1,POSITIF
Puntip Cuisine Thai Food,4.5,['delivery'],2,POSITIF
El Coraloense,4,"['pickup', 'delivery']",2,POSITIF
Lee's BBQ & Boba,4.5,['delivery'],1,POSITIF
Chris & Pitts Restaurants,2,[],0,NEGATIF
Marysol Restaurant Y Pupuseria,3,"['pickup', 'delivery']",1,NEGATIF
Tacos Al Vapor,5,[],1,POSITIF
Tacos Ensenada,3.5,['delivery'],1,POSITIF
Restaurant Perez,3,[],0,NEGATIF
Carnitas Becerra,4,[],0,POSITIF
McDonald's,1.5,['delivery'],1,NEGATIF
The Pastor’s Grill,5,"['delivery', 'pickup']",0,POSITIF
Los Taquitos,4,"['delivery', 'pickup']",1,POSITIF
Cafe Cancun Mexican Food,4,['delivery'],1,POSITIF
Jim's Burgers,4,['delivery'],1,POSITIF
Arby's,4,[],1,POSITIF
Cluckin Bun,4.5,"['pickup', 'delivery']",2,POSITIF
Veg-It-Up Grill On Wheels,3.5,[],2,POSITIF
Mr Fries Man - Inglewood,4,"['pickup', 'delivery']",0,POSITIF
Dirdawa Cafe,3.5,['pickup'],2,POSITIF
Taco Bell,1.5,['delivery'],1,NEGATIF
California Kabob,4,['delivery'],2,POSITIF
La Ceiba 2,2,"['pickup', 'delivery']",2,NEGATIF
Tumby's Pizza,3.5,"['pickup', 'delivery']",1,POSITIF
El Papayote Grill,3.5,"['delivery', 'pickup']",0,POSITIF
KFC,1.5,"['delivery', 'pickup']",1,NEGATIF
Sushi Kura,4,"['delivery', 'pickup']",2,POSITIF
McDonald's,1.5,['delivery'],1,NEGATIF
Chana Thai Cuisine,3.5,"['pickup', 'delivery']",1,POSITIF
Oh Manna Fish Market,4.5,['delivery'],1,POSITIF
Popeyes Louisiana Kitchen,1.5,['delivery'],2,NEGATIF
Chinatown Express,3.5,"['pickup', 'delivery']",1,POSITIF
El Pollo Loco,1.5,['delivery'],1,NEGATIF
Winchell's Donuts,2.5,['delivery'],1,NEGATIF
Subway,1.5,"['delivery', 'pickup']",1,NEGATIF
Hong Kong Restaurant,5,['delivery'],1,POSITIF
Tacos Misteriosos,2.5,[],0,NEGATIF
Mariscos La Tovara Estilo Nayarit,4,"['pickup', 'delivery']",0,POSITIF
Grilled Fraiche,5,"['delivery', 'pickup']",2,POSITIF
Tottino's Pizza,3.5,['delivery'],1,POSITIF
Mono de Fruita,3,[],0,NEGATIF
Jack in the Box,2,"['delivery', 'pickup']",1,NEGATIF
Golden Phoenix,3.5,"['delivery', 'pickup']",0,POSITIF
Halal Kabob House,4.5,"['delivery', 'pickup']",0,POSITIF
Aduke Nigerian Cuisine,4.5,"['delivery', 'pickup']",0,POSITIF
Pupusas Las Murillo,5,[],0,POSITIF
WaBa Grill,2,"['delivery', 'pickup']",1,NEGATIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
Jack in the Box,2,['delivery'],1,NEGATIF
Rocio's Mexican Kitchen,4.5,['delivery'],2,POSITIF
Restaurant Palos,5,['delivery'],0,POSITIF
Little Caesars Pizza,3,[],1,NEGATIF
Restaurante Las Michoacanas,3,[],0,NEGATIF
Tumby's Pizza,4,"['pickup', 'delivery']",1,POSITIF
Pronto Pizza,3,['delivery'],1,NEGATIF
Tommy's Burgers,3,[],1,NEGATIF
Cano's Mexican Restaurant,5,['delivery'],2,POSITIF
Pupuseria La Favorita,4.5,['delivery'],1,POSITIF
Classic Grill,3,"['delivery', 'pickup']",1,NEGATIF
J Spot Comedy Club,3,['pickup'],2,NEGATIF
Hong Kong Bowl,4.5,['delivery'],1,POSITIF
Bobo's Hamburgers,3.5,['delivery'],1,POSITIF
Gabriels Burgers,3,[],1,NEGATIF
Mariscos Manzanillo,3.5,['delivery'],2,POSITIF
New Milenio Pizza,4.5,['delivery'],1,POSITIF
Bad Hombre Tacos,4.5,"['pickup', 'delivery']",0,POSITIF
Manuel's Burger,2.5,"['delivery', 'pickup']",1,NEGATIF
Church's Chicken,2,"['pickup', 'delivery']",1,NEGATIF
The Burger Palace,4,['delivery'],1,POSITIF
Ying Hana Teppanyaki,4.5,[],0,POSITIF
Patty's Restaurant,5,[],1,POSITIF
MeatUp Tacos,5,[],0,POSITIF
Roscoe's House of Chicken & Waffles - South LA,3.5,"['pickup', 'delivery']",2,POSITIF
Roscoe's Training Center,2.5,['delivery'],0,NEGATIF
La Mexicana Meat Market,5,['delivery'],1,POSITIF
La Cemita Poblana,4,[],1,POSITIF
Tam's Burgers,2.5,"['pickup', 'delivery']",1,NEGATIF
Burger King,2,['delivery'],1,NEGATIF
Tam's Burgers,3,['delivery'],1,NEGATIF
Tacos Los Machetes,3,"['delivery', 'pickup']",0,NEGATIF
Three Flames Mongolian Bar-B-Q,3.5,['delivery'],2,POSITIF
Maria's Tortillas,3.5,['delivery'],1,POSITIF
Domino's Pizza,1.5,[],1,NEGATIF
Alfredo’s Mexican Food,4,"['pickup', 'delivery']",0,POSITIF
Birrieria El Rebaño,4.5,[],0,POSITIF
Wingstop,2.5,[],0,NEGATIF
Paco's Tacos,3.5,['delivery'],2,POSITIF
Tom Junior Burgers,4,[],0,POSITIF
Thai Dishes,3,"['delivery', 'pickup']",2,NEGATIF
Burger King,2,['delivery'],1,NEGATIF
Mariscos El Guero Taco Truck & Seafood,4.5,['delivery'],1,POSITIF
Home Turf Bar,1,[],0,NEGATIF
IHOP,2.5,"['delivery', 'pickup']",2,NEGATIF
Agaves Restaurant,1,[],0,NEGATIF
Denny's,2.5,"['delivery', 'pickup']",1,NEGATIF
Papa John's Pizza,3,"['pickup', 'delivery']",1,NEGATIF
McDonald's,1.5,['delivery'],1,NEGATIF
Restaurante y Pupuseria Lemus,4,['delivery'],1,POSITIF
El Pollo Loco,1.5,['delivery'],1,NEGATIF
Pita Café,4,"['pickup', 'delivery']",2,POSITIF
Yoshinoya,2.5,[],1,NEGATIF
Sizzler,3.5,"['delivery', 'pickup']",2,POSITIF
Yum Yum Donuts,3,['delivery'],1,NEGATIF
Jino's Pars,4,"['pickup', 'delivery']",2,POSITIF
Subway,3.5,"['delivery', 'pickup']",1,POSITIF
Café Solar,4,"['delivery', 'pickup']",2,POSITIF
Truxton's American Bistro,4,"['pickup', 'delivery']",2,POSITIF
Minako Sushi Roll & Teriyaki,5,[],0,POSITIF
Miyako Express,4,['delivery'],1,POSITIF
Little Caesars Pizza,3,[],1,NEGATIF
Myra's Salvadorian Cuisine,3,['delivery'],1,NEGATIF
Gloria's Cocina Mexicana,3.5,['delivery'],2,POSITIF
El Tarasco,3.5,"['pickup', 'delivery']",2,POSITIF
Tortas Hula Hula,4,[],0,POSITIF
Chacui's Snack Bar and Coffee,4.5,[],1,POSITIF
Uncle Henry's Deli,4.5,"['pickup', 'delivery']",2,POSITIF
Mi San Salvador Restaurant,4,['delivery'],1,POSITIF
Ayara Thai Cuisine,4,"['delivery', 'pickup']",2,POSITIF
Del Taco,2.5,['delivery'],1,NEGATIF
Don's Deli & Restaurant,5,['delivery'],0,POSITIF
Noodle World Jr,3.5,"['delivery', 'pickup']",2,POSITIF
Tacos Don Chente,4,[],0,POSITIF
Olive It,4.5,['delivery'],1,POSITIF
La Pizza Del Sol,3.5,['delivery'],1,POSITIF
El Quiubole Tacos/Restaurant,3.5,[],1,POSITIF
Tacos N Miches,3.5,['delivery'],2,POSITIF
Panera Bread,2.5,"['delivery', 'pickup']",2,NEGATIF
Alegría Total Tacos,5,[],1,POSITIF
Skinny Dave's,4.5,[],0,POSITIF
Domino's Pizza,2,[],1,NEGATIF
The Ramen Joint,4.5,['delivery'],2,POSITIF
Yum Yum Donuts,2.5,['delivery'],1,NEGATIF
McDonald's,1.5,['delivery'],1,NEGATIF
Nexx Burger,4,"['pickup', 'delivery']",2,POSITIF
Kebab Bar | Mediterranean Restaurant Los Angeles,4.5,"['delivery', 'pickup']",0,POSITIF
The Original Brooklyn Water Bagels,3.5,"['pickup', 'delivery']",1,POSITIF
Yaqui,3.5,[],1,POSITIF
Tamales Elena Y Antojitos,4.5,"['delivery', 'pickup']",1,POSITIF
Kanpai Japanese Sushi Bar & Grill 2,4,"['delivery', 'pickup']",2,POSITIF
The Coffee Company,4,['delivery'],2,POSITIF
Sonsonate Grill,2.5,['pickup'],2,NEGATIF
Carl's Jr / Green Burrito,1.5,[],1,NEGATIF
Carl's Junior,1,[],0,NEGATIF
Visitation Church Monthly Food Truck Event,5,[],0,POSITIF
Juquila,3.5,[],1,POSITIF
Carl's Jr,1,"['delivery', 'pickup']",0,NEGATIF
Taco Dollar,3,[],0,NEGATIF
Squeezy's Pizza,4.5,"['pickup', 'delivery']",1,POSITIF
Bamboo Garden Restaurant,4,['delivery'],1,POSITIF
Mono Poke,4,"['delivery', 'pickup']",1,POSITIF
Pronto Pizza,3,['delivery'],1,NEGATIF
Siry's Pizza,4,"['delivery', 'pickup']",1,POSITIF
LaRocco's Pizzeria,4,"['pickup', 'delivery']",1,POSITIF
Primo Burger 3,3,[],1,NEGATIF
Lax Tacos,4,"['delivery', 'pickup']",1,POSITIF
Monster Burger,3,"['pickup', 'delivery']",1,NEGATIF
Cenaduria Gumacus,4,['delivery'],1,POSITIF
Bobo's Hamburgers,3.5,['delivery'],1,POSITIF
Pepe's Red Tacos,4,"['delivery', 'pickup']",0,POSITIF
Mariscos Delfin,4.5,"['delivery', 'pickup']",0,POSITIF
Birrieria Esquivel,5,[],0,POSITIF
12th Round Wings - South Gate,3.5,"['pickup', 'delivery']",0,POSITIF
Tacos El Unico,3,"['pickup', 'delivery']",1,NEGATIF
China Bowl,3,"['delivery', 'pickup']",1,NEGATIF
Daily Donuts,4,['delivery'],1,POSITIF
Togo's Sandwiches,3.5,"['pickup', 'delivery']",2,POSITIF
Cilantro Fresh Mexican Grill,3,"['delivery', 'pickup']",1,NEGATIF
Pizza Hut,2.5,"['pickup', 'delivery']",1,NEGATIF
Perro 110,3.5,[],0,POSITIF
Birrieria Jimenez,5,[],0,POSITIF
Munchie PopUp,5,[],0,POSITIF
Los Sabrosos Al Horno,5,[],0,POSITIF
Tacos El Gordito Jr,3,[],0,NEGATIF
Wacky Wok Westchester ,3.5,"['delivery', 'pickup']",2,POSITIF
Nena's Street Crepes,5,[],0,POSITIF
El Mixteca Restaurant,4.5,"['delivery', 'pickup']",1,POSITIF
El Pollo Dorado,4,['delivery'],1,POSITIF
Cheesecake de Granger,1,['delivery'],0,NEGATIF
Courtyard Cafe,4.5,['delivery'],1,POSITIF
Delices de France Bakery,3.5,[],0,POSITIF
Sistahs Soul Food,3,[],0,NEGATIF
Dos Amigos Pastramis,5,[],0,POSITIF
Flores Arandas Tacos,5,[],1,POSITIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
Taqueria Guadalupana,4,[],0,POSITIF
Tacos Y Mariscos,2.5,[],1,NEGATIF
La Barca Restaurantes,2.5,['delivery'],2,NEGATIF
Don Camaron Mariscos,4.5,[],0,POSITIF
Albert's Mexican Food,3,[],1,NEGATIF
Wienerschnitzel,2.5,['delivery'],1,NEGATIF
El Sombrero Azul,4,['delivery'],1,POSITIF
Restaurante El Azul,3.5,[],0,POSITIF
Taco Bell,2.5,['delivery'],1,NEGATIF
Jack in the Box,2,['delivery'],1,NEGATIF
Melody Bar and Grill,4,"['delivery', 'pickup']",2,POSITIF
Marisco's Mexcaltitan,5,[],0,POSITIF
Louisiana Famous Fried Chicken,4.5,['delivery'],0,POSITIF
In-N-Out Burger,4,[],1,POSITIF
La Casa Honduras,3.5,['delivery'],2,POSITIF
McDonald's,2,['delivery'],1,NEGATIF
Tacos Iberia,3,[],0,NEGATIF
Ricas Menudo,5,[],0,POSITIF
Tacos Ensenada,4,['delivery'],1,POSITIF
Winchell's Donuts,2,['delivery'],1,NEGATIF
Lido Restaurant,3.5,[],1,POSITIF
Shakey's Pizza Parlor,4,['delivery'],2,POSITIF
El Puerto Escondido,3,"['pickup', 'delivery']",2,NEGATIF
Taide's Bionicos,4,['delivery'],1,POSITIF
Mariscos Campeon Y Mas,5,[],0,POSITIF
Mariscos El Sabroso,4.5,[],1,POSITIF
D Bistros,5,[],0,POSITIF
In-N-Out Burger,3.5,[],1,POSITIF
Let's Sea,3,['delivery'],2,NEGATIF
Dragon Flame Chinese Restaurant BBQ & Seafood,4,['delivery'],1,POSITIF
Zhong's Retaurant,1,[],0,NEGATIF
Juicy Burger Restaurant,5,['delivery'],0,POSITIF
Golden Bowl,4,['delivery'],1,POSITIF
Chipotle Mexican Grill,2,['delivery'],1,NEGATIF
Aliki's Greek Taverna,4.5,['delivery'],2,POSITIF
TGI Fridays,2,"['restaurant_reservation', 'delivery']",2,NEGATIF
Subway,2,"['pickup', 'delivery']",1,NEGATIF
The Habit Burger Grill,3.5,['delivery'],1,POSITIF
Panda Express,2,"['pickup', 'delivery']",1,NEGATIF
Blaze Pizza,3.5,[],1,POSITIF
Wingstop,3,[],2,NEGATIF
Ono Hawaiian BBQ,2.5,"['pickup', 'delivery']",1,NEGATIF
Panda Express,2.5,"['delivery', 'pickup']",1,NEGATIF
RC Burgers,3.5,"['pickup', 'delivery']",1,POSITIF
Pollo Campero,3,"['pickup', 'delivery']",1,NEGATIF
Barrigones,5,[],0,POSITIF
Tierra Mia Coffee,4,['delivery'],2,POSITIF
Jack in the Box,1.5,['delivery'],1,NEGATIF
Ohana Hawiian Grindz,4.5,[],1,POSITIF
Tacos Mexico,2.5,['delivery'],1,NEGATIF
Hooters,2,"['pickup', 'delivery']",2,NEGATIF
A & T Burgers,3.5,['pickup'],1,POSITIF
Pancake Corner,3,['delivery'],1,NEGATIF
Wendy's,3.5,['delivery'],1,POSITIF
Tacos El Negro,5,[],1,POSITIF
Super Mini Market,4,[],1,POSITIF
Andy's Tacos,4.5,[],1,POSITIF
Denny's,1.5,"['pickup', 'delivery']",2,NEGATIF
Subway,2,"['delivery', 'pickup']",1,NEGATIF
Ostioneria El Compa,4.5,"['delivery', 'pickup']",2,POSITIF
China Express,4,['delivery'],1,POSITIF
Buena Mesa,4,"['pickup', 'delivery']",2,POSITIF
96th Street Bistro,3,['delivery'],2,NEGATIF
Studio 12,3.5,"['delivery', 'pickup']",0,POSITIF
El Pescador - West South Gate,3.5,['delivery'],2,POSITIF
La Perla Del Mar,2,['delivery'],2,NEGATIF
The Buffalo Spot - South Gate,3,['delivery'],2,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
Saucin It Up Fried Chicken,5,"['delivery', 'pickup']",0,POSITIF
Nguyen's Kitchen,4,"['pickup', 'delivery']",2,POSITIF
Renaissance,2.5,[],2,NEGATIF
Tacos El Diablito,4.5,[],0,POSITIF
Jersey Mike's Subs,3,"['delivery', 'pickup']",0,NEGATIF
Soup Shop,4.5,"['pickup', 'delivery']",2,POSITIF
Mighty Birds,4,[],2,POSITIF
Flame Broiler,3.5,"['delivery', 'pickup']",1,POSITIF
Tiendas El Compita,4,"['delivery', 'pickup']",1,POSITIF
Nancy's Market,4.5,[],1,POSITIF
Tacos Gavilan,3.5,"['delivery', 'pickup']",1,POSITIF
Panera Bread,2.5,"['delivery', 'pickup']",2,NEGATIF
Xonxitas Vegan Mexican,4,[],0,POSITIF
Ono Hawaiian BBQ,2.5,['delivery'],1,NEGATIF
Brewsters Beererie,3.5,[],2,POSITIF
Mariscos Guillen,4.5,[],0,POSITIF
Rubio's Coastal Grill,3,['delivery'],1,NEGATIF
The Pizza Press,4,"['delivery', 'pickup']",1,POSITIF
Plaza Cafe,3,['delivery'],1,NEGATIF
Jamba,5,"['pickup', 'delivery']",0,POSITIF
Krispy Rice,2.5,"['delivery', 'pickup']",0,NEGATIF
AeroBistro,3,['delivery'],2,NEGATIF
Gateway to Go Food Truck Lot,3.5,[],2,POSITIF
The Habit Burger Grill,3.5,[],0,POSITIF
Del Taco,2.5,['delivery'],1,NEGATIF
JW Steakhouse,4,['delivery'],3,POSITIF
Costero California Bar + Bistro,3.5,[],2,POSITIF
Silver Palace Chinese Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Brasserie,3,['delivery'],2,NEGATIF
Rock & Brews - LAX Southwest Terminal 1,3,[],2,NEGATIF
Chuck's Chinese & American Food,4,['delivery'],1,POSITIF
California Pizza Kitchen,2.5,[],2,NEGATIF
Yokoso Sushi Bar,3.5,['delivery'],2,POSITIF
Mariscos El Perihuete,4,['delivery'],2,POSITIF
Hangar 18 Bar + Kitchen,3,['delivery'],2,NEGATIF
Latitude 33,3,[],2,NEGATIF
Teriyaki Sushi House,4.5,['delivery'],1,POSITIF
Slapfish,3,[],2,NEGATIF
Social Market & Eatery,3.5,['delivery'],0,POSITIF
The Cafe at the LAX Hilton,3,[],2,NEGATIF
El Coatepecano Pupuseria,3.5,[],1,POSITIF
Trejo's Tacos - LAX,2,[],2,NEGATIF
Einstein Bros Bagels,2,[],2,NEGATIF
Panda Express,3.5,[],0,POSITIF
P.F. Chang's,3,[],2,NEGATIF
IHOP,2.5,"['pickup', 'delivery']",2,NEGATIF
UNCLEDADDY BBQ,4,['delivery'],0,POSITIF
Cassell's Hamburgers,2.5,[],2,NEGATIF
Pick Up Stix,2,[],2,NEGATIF
Ciabatta Bar LAX,2,[],2,NEGATIF
Taco Bell,1.5,['delivery'],1,NEGATIF
Open Market and Bar,1,[],0,NEGATIF
Unity LA,3.5,[],2,POSITIF
Trimana,2,[],1,NEGATIF
Jaruwan Thai Restaurant,3.5,"['pickup', 'delivery']",2,POSITIF
Century Restaurant,3,[],0,NEGATIF
Landings Bar & Lounge,3,[],2,NEGATIF
Landings Grill and Lounge,2.5,[],2,NEGATIF
Andiamo,3,[],3,NEGATIF
Sealegs Wine Bar,4,[],2,POSITIF
zpizza Taproom,4,"['pickup', 'delivery']",2,POSITIF
Waypoint Kitchen,3,['delivery'],0,NEGATIF
Tom’s Jr Burgers,3.5,[],0,POSITIF
Carl's Jr,2,"['pickup', 'delivery']",1,NEGATIF
Jersey Mike's Subs,3.5,"['pickup', 'delivery']",2,POSITIF
Chick-fil-A,3,[],1,NEGATIF
Torn Basil,1.5,[],2,NEGATIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
The Original Rinaldi's Deli and Cafe,4.5,"['pickup', 'delivery']",2,POSITIF
Urth Cafe,2.5,[],2,NEGATIF
Carl's Jr,2,"['pickup', 'delivery']",1,NEGATIF
The Landing Restaurant,3,[],2,NEGATIF
The Boulevard Market Cafe,3.5,['delivery'],1,POSITIF
Denny's,2.5,"['delivery', 'pickup']",2,NEGATIF
Scotty's Family Restaurant,4.5,['delivery'],2,POSITIF
McDonald's,2.5,['delivery'],1,NEGATIF
E Sushi,4.5,['delivery'],2,POSITIF
Trimana,4.5,['delivery'],1,POSITIF
Hiccups,3.5,"['delivery', 'pickup']",2,POSITIF
Pizza Hut,1,"['delivery', 'pickup']",1,NEGATIF
Barney's Beanery,2.5,[],2,NEGATIF
Abuelito's Tacos,5,[],0,POSITIF
Taco Bell,2,[],0,NEGATIF
Urth Caffé & Bar,2,[],2,NEGATIF
El Paseo Cafe,3.5,[],2,POSITIF
Deli & Co,5,[],0,POSITIF
Mimi's Cafe,3,"['pickup', 'delivery']",2,NEGATIF
Nano's Cafe,3.5,[],1,POSITIF
Buffalo Wild Wings,2,['delivery'],2,NEGATIF
Wingstop,3,[],2,NEGATIF
La Champita,4,"['pickup', 'delivery']",1,POSITIF
Pizza Hut,2,"['delivery', 'pickup']",1,NEGATIF
Lemus #3 Restaurante Y Pupuseria,5,[],0,POSITIF
Eatgud Cafe,4,"['pickup', 'delivery']",1,POSITIF
Burger King,1.5,['delivery'],1,NEGATIF
McDonald's,1.5,['delivery'],1,NEGATIF
The Habit Burger Grill,3.5,['delivery'],1,POSITIF
Zogo's Burgers,4,['delivery'],1,POSITIF
Tom's Jr,2.5,['delivery'],1,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
Kim's Fish World,4.5,['delivery'],1,POSITIF
Subway,3,"['pickup', 'delivery']",1,NEGATIF
China Wok Express,2.5,['delivery'],1,NEGATIF
Blue Window,1.5,[],2,NEGATIF
K. H Chinatown Express,3,['delivery'],1,NEGATIF
Kopan Sushi & Ramen - Whittier,4,"['delivery', 'pickup']",2,POSITIF
Wingstop,4.5,[],0,POSITIF
Panang Thai,3.5,"['delivery', 'pickup']",2,POSITIF
Black Angus Steakhouse,3.5,"['pickup', 'delivery']",2,POSITIF
Tam's Burgers No 6,2.5,['delivery'],1,NEGATIF
Ruby's Diner,3.5,"['delivery', 'pickup']",2,POSITIF
Twins Grill,5,"['pickup', 'delivery']",0,POSITIF
Pizzaroni - South Gate,4,"['pickup', 'delivery']",1,POSITIF
Cafe China,4,"['pickup', 'delivery']",1,POSITIF
Daily Grill,3.5,"['delivery', 'pickup']",2,POSITIF
Tacos DF,4,['delivery'],1,POSITIF
Pizza Loca,2.5,"['delivery', 'pickup']",1,NEGATIF
Charisma Restaurant,1.5,[],0,NEGATIF
Cafe Blvd,3.5,[],0,POSITIF
Tom's Famous Hamburgers,3,['delivery'],1,NEGATIF
Jamba,3,[],1,NEGATIF
Tony's Restaurant & Mariscos,3.5,"['pickup', 'delivery']",1,POSITIF
Restaurant & Pupuseria Marthita,4,[],1,POSITIF
The Buffalo Spot - Los Angeles,2.5,"['pickup', 'delivery']",0,NEGATIF
Pei Wei,2,[],2,NEGATIF
Chipotle Mexican Grill,2,['delivery'],1,NEGATIF
Home Turf Sports Bar,2,[],2,NEGATIF
Tony's,2.5,[],1,NEGATIF
Tacos Jalisco,4.5,['delivery'],1,POSITIF
Panda Express,2.5,"['pickup', 'delivery']",1,NEGATIF
Chick-fil-A,3,['delivery'],1,NEGATIF
Northgate Gonzalez Market,3,[],0,NEGATIF
Yoshinoya Tweedy & California,2,['delivery'],1,NEGATIF
Domino's Pizza,1.5,[],1,NEGATIF
Joy Sushi,3.5,"['delivery', 'pickup']",2,POSITIF
Hops and Barley Alehouse,3,[],2,NEGATIF
Pilica's Bionicos Y Raspados,3.5,[],1,POSITIF
Mariscos Sol Y Mar,3,['delivery'],2,NEGATIF
Cousimano's Pizza & Italian Delicatessen,2.5,['delivery'],1,NEGATIF
Watts Burgers,3.5,['delivery'],1,POSITIF
Jumbo Jette's,3.5,[],0,POSITIF
Subway,2,"['pickup', 'delivery']",1,NEGATIF
Red Robin Gourmet Burgers and Brews,3,"['delivery', 'pickup']",2,NEGATIF
La Taquiza Restaurant,4,['delivery'],1,POSITIF
Little Caesars Pizza,2,[],1,NEGATIF
LA Roadhouse - Route 66,1.5,[],2,NEGATIF
Mariscos El Rey 2,3,['delivery'],2,NEGATIF
Domino's Pizza,1.5,[],0,NEGATIF
Little Caesars Pizza,2,[],1,NEGATIF
WaBa Grill,2.5,"['delivery', 'pickup']",2,NEGATIF
Mariella's Tacos,4,['delivery'],1,POSITIF
Burger King,1,['delivery'],0,NEGATIF
Chinese Express,4.5,['delivery'],1,POSITIF
Burger King,1.5,[],1,NEGATIF
Subway,2,"['delivery', 'pickup']",1,NEGATIF
Popeyes Louisiana Kitchen,2,['delivery'],1,NEGATIF
IHOP,3,[],2,NEGATIF
Watts Coffee House,4,"['delivery', 'pickup']",2,POSITIF
Burger King,2.5,"['delivery', 'pickup']",1,NEGATIF
Subway,2.5,"['pickup', 'delivery']",1,NEGATIF
El Ranchero,3.5,"['pickup', 'delivery']",1,POSITIF
El Pollo Loco,1.5,['delivery'],1,NEGATIF
Taco Truck,4.5,[],1,POSITIF
Taqueria Tepeque,4,['delivery'],1,POSITIF
Northside Bar & Deli,1,[],0,NEGATIF
Ricos Rigo's Tacos,2,[],1,NEGATIF
Eastern Fish Market And Restaurant,4,['delivery'],2,POSITIF
Mariscos Y Sushi Los Tomateros,4.5,"['delivery', 'pickup']",2,POSITIF
Everytable,5,"['pickup', 'delivery']",0,POSITIF
Sinaloa Express,4,['delivery'],0,POSITIF
Pescaderia Y Restaurante Don Chema,4,['delivery'],1,POSITIF
Chapinlandia Market,4.5,[],1,POSITIF
Burger oliBella,4,['delivery'],1,POSITIF
Mi Burrito Mexican Grill,4.5,"['delivery', 'pickup']",2,POSITIF
Jack in the Box,1.5,['delivery'],1,NEGATIF
Conchagua Restaurant & Pupuseria,4,"['delivery', 'pickup']",1,POSITIF
Wing House,3,['delivery'],2,NEGATIF
Louisiana Fried Chicken And China Bowl,4.5,"['delivery', 'pickup']",1,POSITIF
Durango Burgers,4.5,"['pickup', 'delivery']",0,POSITIF
Burrito Track No 2,3.5,['delivery'],1,POSITIF
Little Caesars Pizza,2,[],1,NEGATIF
Jack in the Box,2.5,[],1,NEGATIF
3rd Street Coffee,4,['delivery'],1,POSITIF
MrBeast Burger,2,['delivery'],0,NEGATIF
Quemada Tacos,5,[],0,POSITIF
Tyga Bites,1,[],0,NEGATIF
Hall of Fame Market & Deli,4.5,"['delivery', 'pickup']",1,POSITIF
Panera Bread,2.5,"['pickup', 'delivery']",2,NEGATIF
Subway,3,"['pickup', 'delivery']",1,NEGATIF
Hong Kong Express,3.5,['delivery'],1,POSITIF
Tony's Pizza,4,"['delivery', 'pickup']",1,POSITIF
Carl's Jr,3,"['pickup', 'delivery']",2,NEGATIF
El Pescador - East South Gate,3.5,['delivery'],2,POSITIF
Antojitos Guerrero,2,[],0,NEGATIF
Tacos Baja,4,['delivery'],1,POSITIF
Golden Ox,2,['delivery'],1,NEGATIF
S & P Restaurant & Sports Bar,3,"['delivery', 'pickup']",2,NEGATIF
Del Taco,2.5,[],1,NEGATIF
MrBeast Burger,2,['delivery'],0,NEGATIF
Taqueria Los Santos Restaurant,4,['delivery'],1,POSITIF
Mariscos Choix,4,['pickup'],2,POSITIF
El Pollo Loco,1.5,['delivery'],1,NEGATIF
Carmen's Bionicos,4.5,"['delivery', 'pickup']",1,POSITIF
Stater Bros. Markets,3,[],2,NEGATIF
Ichiban Sushi,3.5,['delivery'],2,POSITIF
Aki-Los Tacos Truck,4,['delivery'],1,POSITIF
Flame Broiler,2.5,['delivery'],1,NEGATIF
Lucky Thai Cuisine,4,"['delivery', 'pickup']",2,POSITIF
Alberto's Mexican Food,2,['delivery'],1,NEGATIF
Pura Vida Cafe and Juice Bar,4.5,"['pickup', 'delivery']",1,POSITIF
Jenny's Country Kitchen,4.5,['delivery'],2,POSITIF
Tom's Jr,2.5,['delivery'],1,NEGATIF
Mariscos Mazatlan,4,['delivery'],1,POSITIF
Wingstop,2.5,[],2,NEGATIF
LA Buns,4,"['delivery', 'pickup']",1,POSITIF
Dickey's Barbecue Pit,4,"['delivery', 'pickup']",2,POSITIF
Lock & Key Social Drinkery + Kitchen,4,"['delivery', 'restaurant_reservation', 'pickup']",2,POSITIF
Mambo Grill,4,['delivery'],1,POSITIF
La Chiva Loca,3,['delivery'],2,NEGATIF
McDonald's,1.5,['delivery'],1,NEGATIF
Wing Boss,1,['delivery'],0,NEGATIF
Little Caesars Pizza,2,[],1,NEGATIF
On Pointttt,5,[],0,POSITIF
Peking Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Joseph's Bar & Grill,2.5,"['delivery', 'pickup']",2,NEGATIF
Subway,2.5,"['pickup', 'delivery']",1,NEGATIF
IHOP,2.5,"['delivery', 'pickup']",2,NEGATIF
Pho Mai,4,['delivery'],1,POSITIF
Bastards,3.5,"['delivery', 'pickup']",2,POSITIF
Rosarito Taco Grill,4,['delivery'],2,POSITIF
Lascaris Whittier,3.5,[],0,POSITIF
New Vision Cafe,4,[],0,POSITIF
Chipotle Mexican Grill,2,['delivery'],1,NEGATIF
OLA Restobar,3.5,"['delivery', 'pickup']",0,POSITIF
Winchell's Donuts,1.5,['delivery'],1,NEGATIF
Jamba,3,[],2,NEGATIF
